user_id,age_group,gender,mbti,purpose,fashionstyle,prefercolor
1847,20s,F,ISTJ,"good_impression, mood_boost, self_satisfaction","minimal, simple, classic, suit, modern, chic, freestyle","white, black, blue, red, purple"
1848,20s,F,ISFP,"good_impression, mood_boost, self_satisfaction, unique_style",freestyle,"black, beige, brown"
1849,30s,F,ESFP,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style",casual,"white, black, beige, brown"
1850,30s,M,ISTJ,"good_impression, mood_boost","casual, street","white, black"
1851,20s,M,ENTJ,"good_impression, date_or_social, formal_occasion, special_event","casual, street","white, black, beige, brown, blue, green, mint"
1852,40s,F,ENFP,"good_impression, formal_occasion","casual, minimal, simple","black, blue, green, mint"
1853,30s,M,ISFP,"good_impression, special_event","casual, classic, suit, modern, chic","white, black, beige, brown"
1854,30s,M,ESTJ,good_impression,"casual, classic, suit","black, green, mint, purple"
1855,20s,F,ISTP,"mood_boost, self_satisfaction",casual,"white, beige, brown"
1856,20s,M,INTJ,"good_impression, self_satisfaction, unique_style",freestyle,"black, red"
1857,30s,M,ISTP,"mood_boost, self_satisfaction","classic, suit","white, beige, brown, blue"
1858,20s,F,ISTJ,self_satisfaction,"casual, freestyle","white, black, beige, brown"
1859,40s,F,ISFP,"mood_boost, self_satisfaction","casual, vintage, freestyle","red, green, mint, yellow, orange"
1860,20s,F,INTP,"good_impression, self_satisfaction",freestyle,white
1861,20s,F,ISFP,"mood_boost, self_satisfaction, date_or_social",casual,"white, black, blue, green, mint, purple"
1862,30s,F,INFJ,self_satisfaction,"minimal, simple, romantic, lovely, modern, chic","white, black, beige, brown"
1863,30s,M,ESFJ,good_impression,casual,white
1864,30s,M,ISTJ,date_or_social,"casual, classic, suit","black, beige, brown"
1865,30s,M,ESFJ,"mood_boost, self_satisfaction",casual,"white, black"
1866,30s,F,ISTJ,"mood_boost, formal_occasion",freestyle,"white, beige, brown, blue, pink, coral"
1867,30s,M,ISFP,"good_impression, date_or_social","casual, minimal, simple","white, black, beige, brown"
1868,30s,M,ESFJ,"good_impression, self_satisfaction","minimal, simple","black, beige, brown"
1869,30s,F,INFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion",freestyle,"beige, brown, pink, coral, red, green, mint, purple, yellow, orange"
1870,30s,F,INFP,"good_impression, mood_boost, self_satisfaction, formal_occasion, unique_style","minimal, simple, classic, suit, romantic, lovely, modern, chic","white, black, beige, brown"
1871,20s,M,ESFJ,good_impression,casual,"green, mint"
1872,30s,F,INFP,"good_impression, mood_boost","casual, minimal, simple, street","white, pink, coral, green, mint, purple"
1873,30s,F,INFP,good_impression,"casual, minimal, simple, sports","white, black"
1874,40s,F,ENFP,"good_impression, mood_boost, self_satisfaction, unique_style","classic, suit, modern, chic, freestyle","black, beige, brown, blue"
1875,40s,F,ESTJ,"date_or_social, formal_occasion, special_event","minimal, simple, classic, suit","white, beige, brown, pink, coral"
1876,30s,F,ISFP,"good_impression, self_satisfaction","casual, classic, suit, romantic, lovely","white, black, beige, brown"
1877,30s,M,ESFJ,"good_impression, date_or_social","casual, classic, suit","white, black"
1878,40s,M,INTJ,"good_impression, mood_boost","minimal, simple, classic, suit","white, black"
1879,40s,F,INTJ,good_impression,"minimal, simple","white, black"
1880,30s,M,INTJ,"good_impression, self_satisfaction, date_or_social","casual, minimal, simple, modern, chic","white, black, beige, brown, blue"
1881,30s,F,ISFP,"mood_boost, self_satisfaction","minimal, simple, romantic, lovely, modern, chic","beige, brown, yellow, orange"
1882,30s,M,INTP,formal_occasion,"minimal, simple, classic, suit","green, mint"
1883,40s,F,NONE,"mood_boost, self_satisfaction","classic, suit, modern, chic","beige, brown, blue, green, mint"
1884,40s,M,ENFP,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, street, classic, suit, sports","white, beige, brown, blue"
1885,30s,M,INTP,good_impression,"classic, suit","black, beige, brown"
1886,20s,F,ISTP,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, street","black, beige, brown, blue"
1887,30s,M,ENFP,"good_impression, self_satisfaction, date_or_social","casual, minimal, simple",black
1888,30s,M,NONE,"mood_boost, self_satisfaction, unique_style",casual,"black, blue"
1889,20s,F,ENTP,"mood_boost, formal_occasion, unique_style","casual, freestyle","white, blue"
1890,30s,F,ESFP,"good_impression, mood_boost, self_satisfaction","casual, modern, chic","black, beige, brown, blue, green, mint, purple, yellow, orange"
1891,20s,F,ESTJ,"good_impression, formal_occasion","casual, minimal, simple, classic, suit","white, black, green, mint"
1892,20s,F,ESFP,"good_impression, mood_boost, self_satisfaction","casual, romantic, lovely","black, blue, pink, coral"
1893,30s,F,ISTJ,self_satisfaction,"casual, minimal, simple, freestyle","white, black, beige, brown, blue, pink, coral, purple"
1894,30s,F,ISTP,"good_impression, mood_boost, self_satisfaction","casual, vintage, sports, modern, chic","white, black, blue, purple"
1895,20s,F,ISFJ,"mood_boost, self_satisfaction","casual, classic, suit, freestyle","white, black, beige, brown, blue"
1896,30s,M,ISTJ,"good_impression, self_satisfaction","minimal, simple, street","white, black, blue"
1897,30s,F,ESTJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event","casual, classic, suit, romantic, lovely, modern, chic","white, beige, brown, green, mint, purple, yellow, orange"
1898,40s,M,NONE,good_impression,casual,"white, black"
1899,40s,M,ENFJ,"good_impression, self_satisfaction, unique_style","casual, sports","white, black, beige, brown"
1900,30s,M,ESTP,self_satisfaction,"casual, street, classic, suit","white, black, yellow, orange"
1901,30s,M,ENTJ,self_satisfaction,casual,"white, beige, brown, blue"
1902,20s,F,ISTP,"mood_boost, date_or_social","casual, street",black
1903,30s,M,INTJ,"good_impression, mood_boost, self_satisfaction, unique_style","casual, minimal, simple, street, sports, freestyle","white, black, red"
1904,30s,M,ENTJ,good_impression,freestyle,"black, blue, yellow, orange"
1905,30s,F,INFP,"good_impression, self_satisfaction","romantic, lovely, modern, chic","white, pink, coral"
1906,30s,M,ISTJ,good_impression,casual,"white, black, blue, red"
1907,30s,M,INFP,"date_or_social, formal_occasion, special_event","casual, sports","black, beige, brown, blue"
1908,20s,F,ISTJ,self_satisfaction,casual,"white, beige, brown, blue, pink, coral"
1909,30s,M,ESTP,mood_boost,casual,black
1910,20s,F,ISTJ,"good_impression, self_satisfaction, date_or_social, formal_occasion, unique_style","casual, minimal, simple, romantic, lovely","white, black, blue, pink, coral"
1911,20s,M,INFJ,mood_boost,casual,white
1912,30s,M,ESTP,good_impression,casual,"white, black, green, mint"
1913,30s,M,ESFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, special_event","casual, classic, suit","white, black, beige, brown"
1914,40s,M,ISTJ,good_impression,"casual, classic, suit","white, beige, brown, blue"
1915,30s,M,ESFJ,"good_impression, self_satisfaction, formal_occasion","casual, classic, suit","white, black, blue, green, mint"
1916,20s,F,ENTJ,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, romantic, lovely, modern, chic","black, pink, coral"
1917,40s,F,ESFP,"mood_boost, self_satisfaction","minimal, simple, classic, suit","white, black, beige, brown"
1918,40s,M,ESFJ,"good_impression, date_or_social","casual, classic, suit","white, black"
1919,40s,M,INTP,self_satisfaction,casual,"white, beige, brown, green, mint"
1920,30s,F,ESFJ,"good_impression, mood_boost, self_satisfaction","casual, classic, suit","white, black, beige, brown"
1921,30s,F,ESTJ,"mood_boost, self_satisfaction","minimal, simple, modern, chic","pink, coral, green, mint"
1922,40s,F,ISTJ,"good_impression, mood_boost, formal_occasion","casual, minimal, simple, modern, chic","white, black"
1923,30s,F,ISFP,"good_impression, self_satisfaction, unique_style","minimal, simple, romantic, lovely","white, beige, brown"
1924,30s,F,ESTJ,"mood_boost, self_satisfaction","casual, freestyle","white, black, beige, brown, green, mint"
1925,30s,M,INTJ,"good_impression, unique_style","casual, classic, suit","white, beige, brown"
1926,20s,F,ISTJ,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, modern, chic","white, black, blue"
1927,40s,M,ISTJ,"good_impression, date_or_social, formal_occasion","casual, street, classic, suit","beige, brown, green, mint"
1928,20s,F,ESFJ,"good_impression, self_satisfaction, unique_style","casual, romantic, lovely","white, black, beige, brown"
1929,20s,F,ESTJ,"good_impression, self_satisfaction","casual, classic, suit","white, black"
1930,30s,M,ESFJ,"good_impression, self_satisfaction","casual, modern, chic","black, beige, brown, blue, green, mint"
1931,20s,M,NONE,"good_impression, mood_boost, self_satisfaction","casual, street, classic, suit, sports, freestyle",black
1932,30s,F,ISFP,"good_impression, self_satisfaction","minimal, simple, classic, suit, freestyle","black, beige, brown, green, mint"
1933,30s,F,INFJ,"good_impression, self_satisfaction, date_or_social","casual, minimal, simple, classic, suit","white, black, beige, brown, pink, coral, yellow, orange"
1934,30s,M,NONE,"good_impression, self_satisfaction","casual, classic, suit, modern, chic, freestyle","black, beige, brown, blue"
1935,40s,M,ESTJ,"good_impression, formal_occasion","casual, classic, suit","white, black, beige, brown"
1936,20s,M,ISTP,"self_satisfaction, date_or_social, formal_occasion","minimal, simple, classic, suit, modern, chic, freestyle","black, blue"
1937,30s,M,INFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, unique_style","casual, minimal, simple, vintage","white, black, beige, brown"
1938,30s,M,ISFP,"mood_boost, special_event",casual,"beige, brown"
1939,30s,F,INTJ,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple","white, black, beige, brown, blue, pink, coral, red, green, mint, purple, yellow, orange"
1940,20s,M,ESTJ,"good_impression, self_satisfaction","classic, suit, modern, chic",black
1941,30s,F,ISTJ,self_satisfaction,"casual, freestyle","white, black, blue, green, mint"
1942,20s,M,ENTJ,"good_impression, mood_boost, date_or_social, formal_occasion","casual, minimal, simple, street, classic, suit, modern, chic","white, black, beige, brown, blue, red"
1943,30s,M,ESTP,"good_impression, self_satisfaction, date_or_social","minimal, simple, modern, chic","white, black"
1944,30s,F,ESFP,"mood_boost, self_satisfaction, formal_occasion","casual, minimal, simple, modern, chic, freestyle","white, blue, pink, coral"
1945,30s,M,ENFP,"good_impression, date_or_social, formal_occasion, unique_style","casual, minimal, simple, modern, chic, freestyle","white, beige, brown, green, mint, yellow, orange"
1946,30s,M,ESFJ,"good_impression, mood_boost, self_satisfaction","minimal, simple","white, black, beige, brown, blue, green, mint"
1947,40s,M,ESTJ,self_satisfaction,"vintage, sports","white, black"
1948,40s,M,NONE,"good_impression, mood_boost, date_or_social, formal_occasion",casual,"white, blue"
1949,40s,M,ISTP,"good_impression, self_satisfaction","casual, freestyle","white, black, pink, coral"
1950,30s,F,INFP,"good_impression, self_satisfaction, date_or_social","minimal, simple","white, black, beige, brown"
1951,30s,F,ISFJ,self_satisfaction,"casual, classic, suit","pink, coral"
1952,30s,M,ENTP,"good_impression, self_satisfaction",casual,"white, black"
1953,40s,M,ISFJ,"self_satisfaction, formal_occasion",casual,"black, beige, brown, red"
1954,30s,F,ISTJ,"good_impression, mood_boost, self_satisfaction, formal_occasion","casual, minimal, simple, classic, suit","black, beige, brown, blue, green, mint"
1955,30s,M,ISTJ,self_satisfaction,"romantic, lovely","pink, coral"
1956,30s,F,ESTJ,"good_impression, mood_boost, self_satisfaction","minimal, simple, classic, suit, romantic, lovely, modern, chic","white, blue"
1957,20s,F,ISTJ,"mood_boost, self_satisfaction",casual,"white, pink, coral"
1958,30s,F,INTJ,"good_impression, mood_boost, self_satisfaction, formal_occasion, unique_style","classic, suit, romantic, lovely","white, black, beige, brown, purple"
1959,30s,F,ENFP,"self_satisfaction, date_or_social, formal_occasion",freestyle,"white, black, beige, brown, blue"
1960,30s,F,ENTJ,"mood_boost, self_satisfaction",casual,"white, black, pink, coral"
1961,30s,M,INFP,"good_impression, self_satisfaction","casual, classic, suit","white, black, beige, brown"
1962,30s,M,ISTJ,"mood_boost, self_satisfaction","casual, classic, suit","beige, brown"
1963,20s,M,ESTJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, unique_style",casual,"black, beige, brown, blue"
1964,30s,F,ISTJ,"mood_boost, self_satisfaction, date_or_social","casual, romantic, lovely","white, black, beige, brown, pink, coral"
1965,20s,F,ENFP,"mood_boost, self_satisfaction","casual, street, vintage","white, black"
1966,30s,M,INFP,self_satisfaction,"street, freestyle",black
1967,30s,F,ISFP,"good_impression, self_satisfaction, unique_style","casual, classic, suit","white, black, beige, brown"
1968,30s,F,ENFJ,"good_impression, formal_occasion","casual, modern, chic","black, blue"
1969,20s,F,ENTP,"mood_boost, self_satisfaction","casual, romantic, lovely, vintage, modern, chic","white, blue, pink, coral"
1970,20s,F,ENTJ,"mood_boost, self_satisfaction","minimal, simple, classic, suit",black
1971,30s,M,ESFJ,date_or_social,casual,"black, blue"
1972,30s,M,ESTP,"good_impression, mood_boost, self_satisfaction","casual, vintage, freestyle","white, black, blue"
1973,20s,F,ENTP,"good_impression, mood_boost, self_satisfaction, date_or_social, special_event","casual, minimal, simple, classic, suit, romantic, lovely","white, black, beige, brown, blue, red, green, mint, yellow, orange"
1974,30s,F,ESTJ,"good_impression, self_satisfaction, unique_style","casual, romantic, lovely","white, black, blue"
1975,30s,F,ENTP,"mood_boost, self_satisfaction, date_or_social",freestyle,"beige, brown, green, mint"
1976,30s,F,ISTJ,"good_impression, mood_boost, self_satisfaction, unique_style","casual, minimal, simple, modern, chic, freestyle","white, black, beige, brown, pink, coral, yellow, orange"
1977,30s,F,ISFJ,self_satisfaction,"casual, minimal, simple","white, black, beige, brown, pink, coral"
1978,20s,F,ISFP,mood_boost,"casual, minimal, simple","pink, coral"
1979,30s,M,ENTP,good_impression,"classic, suit",black
1980,30s,F,ENFP,"good_impression, mood_boost, self_satisfaction",casual,"white, black, green, mint"
1981,30s,M,INTP,self_satisfaction,casual,black
1982,20s,F,INFJ,"good_impression, mood_boost, self_satisfaction, unique_style","casual, minimal, simple, street, freestyle","white, beige, brown, blue"
